target,text,text,label
dishes,"I ordered tamarind duck and my wife ordered noodles with ground beef , and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways .","I ordered tamarind duck and my wife ordered noodles with ground beef , and we were both delighted by the way the MASK evoked Thai flavors in unexpected ways .",2
Thai flavors,"I ordered tamarind duck and my wife ordered noodles with ground beef , and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways .","I ordered tamarind duck and my wife ordered noodles with ground beef , and we were both delighted by the way the dishes evoked MASK in unexpected ways .",2
view,If you 've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer .,If you 've ever been along the river in Weehawken you have an idea of the top of MASK the chart house has to offer .,2
prices,The prices are about $ 9 for an entree for dinner and even less for lunch .,The MASK are about $ 9 for an entree for dinner and even less for lunch .,2
entree,The prices are about $ 9 for an entree for dinner and even less for lunch .,The prices are about $ 9 for an MASK for dinner and even less for lunch .,2
dinner,The prices are about $ 9 for an entree for dinner and even less for lunch .,The prices are about $ 9 for an entree for MASK and even less for lunch .,1
lunch,The prices are about $ 9 for an entree for dinner and even less for lunch .,The prices are about $ 9 for an entree for dinner and even less for MASK .,2
prices,and you ca n't beat the prices .,and you ca n't beat the MASK .,2
cuisine,Should you happen to be impressed by the cuisine definitely try it .,Should you happen to be impressed by the MASK definitely try it .,2
black cod with yuzu sauce,"I had the black cod with yuzu sauce , which was wonderful .","I had the MASK , which was wonderful .",2
Prices,Prices too high for this cramped and unappealing resturant .,MASK too high for this cramped and unappealing resturant .,0
spot,Total hipster-wannabe attitude in an otherwise sweet spot .,Total hipster-wannabe attitude in an otherwise sweet MASK .,2
wait,"Yes , there might be a wait if you have no reservations .","Yes , there might be a MASK if you have no reservations .",0
reservations,"Yes , there might be a wait if you have no reservations .","Yes , there might be a wait if you have no MASK .",1
bread,"Everything , from the soft bread , soggy salad , and 50 minute wait time , with an incredibly rude service to deliver below average food .","Everything , from the soft MASK , soggy salad , and 50 minute wait time , with an incredibly rude service to deliver below average food .",0
salad,"Everything , from the soft bread , soggy salad , and 50 minute wait time , with an incredibly rude service to deliver below average food .","Everything , from the soft bread , soggy MASK , and 50 minute wait time , with an incredibly rude service to deliver below average food .",0
service,"Everything , from the soft bread , soggy salad , and 50 minute wait time , with an incredibly rude service to deliver below average food .","Everything , from the soft bread , soggy salad , and 50 minute wait time , with an incredibly rude MASK to deliver below average food .",0
food,"Everything , from the soft bread , soggy salad , and 50 minute wait time , with an incredibly rude service to deliver below average food .","Everything , from the soft bread , soggy salad , and 50 minute wait time , with an incredibly rude service to deliver below average MASK .",0
wait,"Everything , from the soft bread , soggy salad , and 50 minute wait time , with an incredibly rude service to deliver below average food .","Everything , from the soft bread , soggy salad , and 50 minute MASK time , with an incredibly rude service to deliver below average food .",0
pizza,The sicilian is my favorite it is moist not dry like most places but all their pizza is great !,The sicilian is my favorite it is moist not dry like most places but all their MASK is great !,2
sicilian,The sicilian is my favorite it is moist not dry like most places but all their pizza is great !,The MASK is my favorite it is moist not dry like most places but all their pizza is great !,2
Downstairs lounge,Downstairs lounge is always a good attraction,MASK is always a good attraction,2
menu prices,The menu prices are a bit expensive for what you get in quality and portion size .,The MASK are a bit expensive for what you get in quality and portion size .,0
quality,The menu prices are a bit expensive for what you get in quality and portion size .,The menu prices are a bit expensive for what you get in MASK and portion size .,0
portion size,The menu prices are a bit expensive for what you get in quality and portion size .,The menu prices are a bit expensive for what you get in quality and MASK .,0
food,"The food was amazing , and the service was prompt and helpful , but not over-bearing or rushed .","The MASK was amazing , and the service was prompt and helpful , but not over-bearing or rushed .",2
service,"The food was amazing , and the service was prompt and helpful , but not over-bearing or rushed .","The food was amazing , and the MASK was prompt and helpful , but not over-bearing or rushed .",2
food,"( food was delivered by a busboy , not waiter ) We got no cheese offered for the pasta , our water and wine glasses remained EMPTY our entire meal , when we would have easily spent another $ 20 on wine .","( MASK was delivered by a busboy , not waiter ) We got no cheese offered for the pasta , our water and wine glasses remained EMPTY our entire meal , when we would have easily spent another $ 20 on wine .",1
busboy,"( food was delivered by a busboy , not waiter ) We got no cheese offered for the pasta , our water and wine glasses remained EMPTY our entire meal , when we would have easily spent another $ 20 on wine .","( food was delivered by a MASK , not waiter ) We got no cheese offered for the pasta , our water and wine glasses remained EMPTY our entire meal , when we would have easily spent another $ 20 on wine .",0
